Date Kog.,Sample Year,Cumulative CPUE,Species,SpeciesRun,Run,Project
08/10,2004,537.449,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,2004,538.992,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,2004,538.992,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,2004,541.33,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,2004,564.532,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,2004,574.87,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,2004,574.87,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,2004,577.039,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,2004,578.426,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,2004,578.426,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,2004,664.113,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,2004,676.828,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,2004,677.605,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,2004,677.605,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,2004,683.624,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,2004,693.994,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,2004,712.399,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,2004,753.266,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,2003,31.5,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,2003,53.595,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,2003,55.233,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,2003,57.609,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,2003,59.214,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,2003,84.928,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,2003,132.031,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,2003,148.502,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,2003,158.833,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,2003,161.265,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,2003,168.538,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,2003,228.97,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,2003,258.869,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,2003,281.863,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,2003,283.647,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,2003,284.458,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,2003,289.242,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,2003,290.045,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,2003,501.366,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,2003,675.147,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,2003,692.893,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,2003,694.488,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,2003,694.488,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,2003,694.488,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,2003,697.595,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,2003,725.608,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,2003,727.984,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,2003,800.685,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,2003,801.962,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,2003,865.782,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,2003,1056.078,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,2003,1103.827,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,2003,1115.848,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,2003,1120.569,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,2003,1120.569,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,2003,1122.985,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,2003,1126.945,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,2003,1148.837,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,2003,1186.886,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,2003,1204.984,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,2003,1208.205,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,2003,1210.621,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,2003,1210.621,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,2003,1210.621,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,2002,0.782,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,2002,14.77,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,2002,14.77,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,2002,17.887,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,2002,17.887,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,2002,18.684,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,2002,18.684,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,2002,18.684,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,2002,18.684,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,2002,82.007,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,2002,83.088,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,2002,92.531,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,2002,127.71,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,2002,175.141,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,2002,176.939,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,2002,176.939,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,2002,194.243,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,2002,195.812,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,2002,201.966,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,2002,202.738,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,2002,203.505,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,2002,203.505,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,2002,224.011,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,2002,242.416,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,2002,354.162,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,2002,411.235,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,2002,427.753,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,2002,451.676,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,2002,473.4,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,2002,480.505,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,2002,500.569,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,2002,822.535,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,2002,868.987,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,2002,881.414,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,2002,888.359,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,2002,890.825,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,2002,895.641,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,2002,908.76,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,2002,911.837,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,2002,911.837,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,2002,911.837,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,2002,911.837,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,2002,912.867,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,2002,917.023,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,2001,22.095,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,2001,167.458,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,2001,302.597,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,2001,330.572,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,2001,332.086,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,2001,335.203,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,2001,338.267,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,2001,377.291,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,2001,456.238,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,2001,496.758,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,2001,509.363,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,2001,520.976,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,2001,525.504,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,2001,526.286,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,2001,533.81,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,2001,624.766,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,2001,668.62,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,2001,787.192,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,2001,893.938,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,2001,916.868,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,2001,918.607,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,2001,1016.883,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,2001,1210.371,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,2001,1252.859,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,2001,1287.924,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,2001,1311.97,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,2001,1314.685,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,2001,1337.636,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,2001,1370.594,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,2001,1388.538,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,2001,1398.164,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,2001,1401.961,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,2001,1403.556,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,2001,1405.849,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,2001,1405.849,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,2001,1408.362,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,2001,1430.936,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,2001,1436.064,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,2001,1436.064,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,2001,1436.064,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,2001,1436.673,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,2001,1436.673,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,2001,1436.673,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,2001,1436.673,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,2000,1.875,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,2000,2.875,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,2000,3.698,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,2000,4.25,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,2000,6.208,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,2000,6.823,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,2000,6.886,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,2000,7.824,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,2000,9.522,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,2000,12.637,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,2000,14.7,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,2000,16.888,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,2000,19.076,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,2000,20.566,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,2000,20.972,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,2000,21.198,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,2000,21.427,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,2000,21.823,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,2000,22.198,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,2000,22.938,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,2000,23.876,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,2000,24.23,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,2000,24.48,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,2000,24.595,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,2000,24.897,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,2000,26.053,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,2000,27.563,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,2000,28.417,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,2000,29.381,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,2000,30.339,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,2000,30.936,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,2000,31.134,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,2000,31.457,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,2000,32.693,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,2000,34.012,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,2000,34.226,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,2000,35.226,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,1999,0.792,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,1999,2.834,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,1999,4.938,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,1999,6.667,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,1999,9.691,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,1999,14.316,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,1999,16.677,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,1999,18.271,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,1999,18.906,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,1999,19.812,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,1999,20.416,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,1999,21.145,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,1999,21.447,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,1999,22.457,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,1999,28.04,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,1999,31.228,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,1999,34.176,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,1999,37.426,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,1999,39.114,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,1999,40.166,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,1999,41.281,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,1999,42.604,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,1999,43.677,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,1999,44.333,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,1999,44.562,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,1999,44.77,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,1999,45.853,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,1999,49.28,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,1999,50.707,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,1999,52.103,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,1999,53.259,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,1999,53.519,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,1999,53.727,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,1999,53.81,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,1999,55.477,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,1999,57.656,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,1999,59.573,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,1999,61.013,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,1999,61.409,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,1999,61.826,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,1999,62.636,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,1999,63.615,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,1999,64.794,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,1999,65.28,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/29,1999,65.387,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/30,1999,65.443,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/31,1999,65.485,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,1998,0.135,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,1998,0.218,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,1998,0.77,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,1998,1.093,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,1998,1.478,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,1998,1.874,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,1998,2.062,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,1998,2.072,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,1998,2.135,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,1998,2.52,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,1998,3.041,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,1998,3.416,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,1998,3.489,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,1998,3.531,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,1998,4.187,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,1998,4.927,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,1998,5.448,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,1998,6.104,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,1998,6.875,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,1998,7.917,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,1998,9.511,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,1998,11.126,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,1998,14.147,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,1998,15.98,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,1998,17.23,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,1998,17.74,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,1998,18.615,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,1998,20.5,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,1998,22.823,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,1998,25.17,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,1998,25.378,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,1998,26.406,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,1998,27.489,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,1998,28.606,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,1998,29.884,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,1998,30.953,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,1998,31.564,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,1998,32.092,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,1998,32.842,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,1998,33.245,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,1998,33.384,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,1998,33.537,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,1998,33.737,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/29,1998,33.737,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/30,1998,33.758,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/31,1998,33.8,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/01,1998,33.967,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/02,1998,33.967,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/03,1998,34.05,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/04,1998,34.071,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/05,1998,34.113,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/06,1998,34.176,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
09/07,1998,34.218,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/16,1997,0.375,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/17,1997,0.542,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/18,1997,0.99,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/19,1997,1.344,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/20,1997,1.542,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/21,1997,1.75,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/22,1997,1.875,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/23,1997,2.094,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/24,1997,2.396,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/25,1997,3.636,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/26,1997,4.886,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/27,1997,5.813,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/28,1997,6.521,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/29,1997,6.771,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/30,1997,6.917,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
07/31,1997,7.011,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/01,1997,7.084,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/02,1997,7.188,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/03,1997,8.542,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/04,1997,9.813,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/05,1997,10.855,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/06,1997,11.303,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/07,1997,11.511,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/08,1997,11.678,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/09,1997,12.011,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/10,1997,12.646,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/11,1997,14.104,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/12,1997,15.458,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/13,1997,16,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/14,1997,17.177,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/15,1997,18.5,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/16,1997,20.281,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/17,1997,21.739,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/18,1997,22.635,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/19,1997,23.25,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/20,1997,23.521,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/21,1997,23.792,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/22,1997,23.959,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/23,1997,24.522,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/24,1997,25.574,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/25,1997,26.137,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/26,1997,26.877,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/27,1997,27.533,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
08/28,1997,27.898,Chum,Fall Chum,Fall Run,Lower Yukon Test Fishing
